OSP_ID;LAT;LON;COG;SOG_u;STW_u;TH;SP_ID;SOG_v;STW_v;OS_ID
279672;56,055;2,94467;-105,844;3,1978;3,1978;-103,995;335099;-0,103249;-0,10332;0
279673;56,055;2,94462;-105,778;3,1978;3,1978;-103,93;335100;-0,103134;-0,103204;0
279674;56,055;2,94457;-105,712;3,1978;3,1978;-103,866;335101;-0,103018;-0,103089;0
279675;56,055;2,94452;-105,645;3,19781;3,19781;-103,802;335102;-0,102902;-0,102973;0
279676;56,055;2,94447;-105,579;3,19781;3,19781;-103,738;335103;-0,102786;-0,102857;0
279677;56,055;2,94442;-105,513;3,19782;3,19782;-103,674;335104;-0,10267;-0,102741;0
279678;56,055;2,94437;-105,447;3,19782;3,19782;-103,61;335105;-0,102553;-0,102624;0
279679;56,055;2,94432;-105,381;3,19783;3,19783;-103,547;335106;-0,102437;-0,102508;0
279680;56,0549;2,94427;-105,316;3,19784;3,19783;-103,483;335107;-0,10232;-0,102391;0
279681;56,0549;2,94422;-105,251;3,19785;3,19784;-103,42;335108;-0,102203;-0,102275;0
279682;56,0549;2,94417;-105,185;3,19786;3,19785;-103,35;335109;-0,102086;-0,102158;0
279683;56,0549;2,94412;-105,12;3,19787;3,19786;-103,293;335110;-0,10197;-0,102041;0
279684;56,0549;2,94407;-105,054;3,19788;3,19787;-103,224;335111;-0,101853;-0,101924;0
279685;56,0549;2,94402;-104,989;3,19789;3,19788;-103,161;335112;-0,101736;-0,101807;0
279686;56,0549;2,94397;-104,925;3,1979;3,19789;-103,098;335113;-0,101619;-0,10169;0
279687;56,0549;2,94392;-104,86;3,19791;3,1979;-103,036;335114;-0,10149;-0,101573;0
279688;56,0549;2,94387;-104,789;3,19792;3,19791;-102,973;335115;-0,101373;-0,101456;0
279689;56,0549;2,94382;-104,724;3,19793;3,19793;-102,911;335116;-0,101256;-0,101339;0
279690;56,0549;2,94377;-104,666;3,19795;3,19794;-102,848;335117;-0,101139;-0,101222;0
279691;56,0549;2,94372;-104,595;3,19796;3,19795;-102,786;335118;-0,101023;-0,101105;0
279692;56,0549;2,94367;-104,531;3,19797;3,19796;-102,724;335119;-0,100906;-0,100989;0
279693;56,0548;2,94362;-104,467;3,19799;3,19798;-102,662;335120;-0,100789;-0,100872;0
279694;56,0548;2,94357;-104,403;3,198;3,19799;-102,6;335121;-0,100673;-0,100755;0
279695;56,0548;2,94352;-104,34;3,19802;3,19801;-102,539;335122;-0,100556;-0,100639;0
279696;56,0548;2,94347;-104,276;3,19804;3,19802;-102,477;335123;-0,10044;-0,100523;0
279697;56,0548;2,94342;-104,212;3,19805;3,19804;-102,415;335124;-0,100324;-0,100406;0
279698;56,0548;2,94337;-104,148;3,19807;3,19806;-102,353;335125;-0,100208;-0,10029;0
279699;56,0548;2,94332;-104,085;3,19809;3,19807;-102,292;335126;-0,100092;-0,100174;0
279700;56,0548;2,94327;-104,022;3,1981;3,19809;-102,231;335127;-0,099976;-0,100059;0
279701;56,0548;2,94322;-103,958;3,19812;3,19811;-102,17;335128;-0,099861;-0,099943;0
279702;56,0548;2,94317;-103,895;3,19814;3,19813;-102,109;335129;-0,099746;-0,099827;0
279703;56,0548;2,94312;-103,832;3,19816;3,19815;-102,048;335130;-0,09963;-0,099712;0
279704;56,0548;2,94307;-103,769;3,19818;3,19816;-101,987;335131;-0,099516;-0,099597;0
279705;56,0548;2,94302;-103,706;3,1982;3,19818;-101,926;335132;-0,099401;-0,099482;0
279706;56,0548;2,94297;-103,643;3,19822;3,1982;-101,865;335133;-0,099286;-0,099368;0
279707;56,0547;2,94292;-103,581;3,19824;3,19822;-101,804;335134;-0,099172;-0,099253;0
279708;56,0547;2,94287;-103,518;3,19826;3,19824;-101,744;335135;-0,099058;-0,099139;0
279709;56,0547;2,94282;-103,456;3,19828;3,19827;-101,684;335136;-0,098944;-0,099025;0
279710;56,0547;2,94277;-103,394;3,1983;3,19829;-101,624;335137;-0,098831;-0,098911;0
279711;56,0547;2,94272;-103,331;3,19833;3,19831;-101,563;335138;-0,098717;-0,098798;0
279712;56,0547;2,94267;-103,269;3,19835;3,19833;-101,503;335139;-0,098604;-0,098685;0
279713;56,0547;2,94262;-103,207;3,19837;3,19835;-101,443;335140;-0,098492;-0,098572;0
279714;56,0547;2,94257;-103,144;3,19839;3,19838;-101,383;335141;-0,098379;-0,098459;0
279715;56,0547;2,94252;-103,082;3,19842;3,1984;-101,322;335142;-0,098267;-0,098347;0
279716;56,0547;2,94247;-103,021;3,19844;3,19842;-101,263;335143;-0,098155;-0,098235;0
279717;56,0547;2,94242;-102,959;3,19846;3,19845;-101,203;335144;-0,098043;-0,098123;0
279718;56,0547;2,94237;-102,898;3,19849;3,19847;-101,144;335145;-0,097932;-0,098011;0
279719;56,0547;2,94232;-102,836;3,19852;3,1985;-101,084;335146;-0,097821;-0,0979;0
279720;56,0547;2,94227;-102,775;3,19854;3,19852;-101,025;335147;-0,09771;-0,097789;0
279721;56,0547;2,94222;-102,713;3,19856;3,19855;-100,965;335148;-0,0976;-0,097678;0
279722;56,0547;2,94217;-102,652;3,19859;3,19857;-100,906;335149;-0,09749;-0,097568;0
279723;56,0546;2,94212;-102,59;3,19862;3,1986;-100,846;335150;-0,09738;-0,097458;0
279724;56,0546;2,94207;-102,529;3,19864;3,19862;-100,787;335151;-0,09727;-0,097348;0
279725;56,0546;2,94202;-102,468;3,19867;3,19865;-100,728;335152;-0,097161;-0,097239;0
279726;56,0546;2,94197;-102,407;3,1987;3,19868;-100,669;335153;-0,097052;-0,097129;0
279727;56,0546;2,94192;-102,346;3,19872;3,1987;-100,61;335154;-0,096944;-0,097021;0
279728;56,0546;2,94187;-102,285;3,19875;3,19873;-100,551;335155;-0,096835;-0,096912;0
279729;56,0546;2,94182;-102,225;3,19878;3,19876;-100,493;335156;-0,096728;-0,096804;0
279730;56,0546;2,94177;-102,164;3,19881;3,19879;-100,434;335157;-0,09662;-0,096696;0
279731;56,0546;2,94172;-102,103;3,19884;3,19882;-100,375;335158;-0,096513;-0,096589;0
279732;56,0546;2,94167;-102,043;3,19886;3,19884;-100,316;335159;-0,096406;-0,096482;0
279733;56,0546;2,94162;-101,982;3,19889;3,19887;-100,258;335160;-0,096299;-0,096375;0
279734;56,0546;2,94157;-101,921;3,19892;3,1989;-100,199;335161;-0,096193;-0,096269;0
279735;56,0546;2,94152;-101,861;3,19895;3,19893;-100,14;335162;-0,096088;-0,096163;0
279736;56,0546;2,94147;-101,801;3,19898;3,19896;-100,082;335163;-0,095982;-0,096057;0
279737;56,0546;2,94142;-101,741;3,19901;3,19899;-100,024;335164;-0,095877;-0,095952;0
279738;56,0546;2,94137;-101,681;3,19904;3,19902;-99,9664;335165;-0,095772;-0,095847;0
279739;56,0545;2,94132;-101,621;3,19907;3,19905;-99,9084;335166;-0,095668;-0,095742;0
279740;56,0545;2,94127;-101,561;3,19911;3,19908;-99,8504;335167;-0,095564;-0,095638;0
279741;56,0545;2,94122;-101,502;3,19914;3,19911;-99,7924;335168;-0,09546;-0,095534;0
279742;56,0545;2,94117;-101,442;3,19917;3,19915;-99,7344;335169;-0,095357;-0,09543;0
279743;56,0545;2,94112;-101,382;3,1992;3,19918;-99,6765;335170;-0,095254;-0,095327;0
279744;56,0545;2,94107;-101,322;3,19923;3,19921;-99,6185;335171;-0,095151;-0,095224;0
279745;56,0545;2,94102;-101,262;3,19926;3,19924;-99,5605;335172;-0,095049;-0,095122;0
279746;56,0545;2,94097;-101,202;3,1993;3,19927;-99,5025;335173;-0,094947;-0,09502;0
279747;56,0545;2,94091;-101,143;3,19933;3,19931;-99,445;335174;-0,094846;-0,094918;0
279748;56,0545;2,94086;-101,084;3,19936;3,19934;-99,3878;335175;-0,094745;-0,094816;0
279749;56,0545;2,94081;-101,025;3,1994;3,19937;-99,3305;335176;-0,094644;-0,094715;0
279750;56,0545;2,94076;-100,966;3,19943;3,1994;-99,2733;335177;-0,094544;-0,094615;0
279751;56,0545;2,94071;-100,907;3,19946;3,19944;-99,2161;335178;-0,094444;-0,094515;0
279752;56,0545;2,94066;-100,848;3,1995;3,19947;-99,1589;335179;-0,094344;-0,094415;0
279753;56,0545;2,94061;-100,789;3,19953;3,19951;-99,1017;335180;-0,094245;-0,094315;0
279754;56,0545;2,94056;-100,73;3,19957;3,19954;-99,0444;335181;-0,094146;-0,094216;0
279755;56,0545;2,94051;-100,671;3,1996;3,19958;-98,9872;335182;-0,094047;-0,094117;0
279756;56,0545;2,94046;-100,612;3,19964;3,19961;-98,93;335183;-0,093949;-0,094019;0
279757;56,0544;2,94041;-100,553;3,19967;3,19965;-98,8728;335184;-0,093852;-0,093921;0
279758;56,0544;2,94036;-100,494;3,19971;3,19968;-98,8156;335185;-0,093754;-0,093823;0
279759;56,0544;2,94031;-100,435;3,19974;3,19972;-98,7584;335186;-0,093657;-0,093726;0
279760;56,0544;2,94026;-100,377;3,19978;3,19976;-98,7019;335187;-0,093561;-0,093629;0
279761;56,0544;2,94021;-100,319;3,19982;3,19979;-98,6454;335188;-0,093464;-0,093533;0
279762;56,0544;2,94016;-100,26;3,19985;3,19983;-98,589;335189;-0,093368;-0,093436;0
279763;56,0544;2,94011;-100,202;3,19989;3,19986;-98,5325;335190;-0,093273;-0,093341;0
279764;56,0544;2,94006;-100,144;3,19993;3,1999;-98,4761;335191;-0,093178;-0,093245;0
279765;56,0544;2,94001;-100,086;3,19996;3,19994;-98,4196;335192;-0,093083;-0,09315;0
279766;56,0544;2,93996;-100,028;3,2;3,19997;-98,3632;335193;-0,092989;-0,093056;0
279767;56,0544;2,9399;-99,9695;3,20004;3,20001;-98,3067;335194;-0,092895;-0,092962;0
279768;56,0544;2,93985;-99,9113;3,20008;3,20005;-98,2502;335195;-0,092801;-0,092868;0
279769;56,0544;2,9398;-99,8532;3,20011;3,20009;-98,1938;335196;-0,092708;-0,092774;0
279770;56,0544;2,93975;-99,7951;3,20015;3,20012;-98,1373;335197;-0,092615;-0,092681;0
279771;56,0544;2,9397;-99,7369;3,20019;3,20016;-98,0809;335198;-0,092522;-0,092588;0
279772;56,0544;2,93965;-99,6788;3,20023;3,2002;-98,0244;335199;-0,09243;-0,092496;0
279773;56,0544;2,9396;-99,6209;3,20027;3,20024;-97,9681;335200;-0,092339;-0,092404;0
279774;56,0544;2,93955;-99,5635;3,2003;3,20028;-97,9125;335201;-0,092247;-0,092312;0
279775;56,0544;2,9395;-99,5062;3,20034;3,20032;-97,8568;335202;-0,092156;-0,092221;0
279776;56,0544;2,93945;-99,4488;3,20038;3,20035;-97,8011;335203;-0,092066;-0,09213;0
279777;56,0543;2,9394;-99,3915;3,20042;3,20039;-97,7454;335204;-0,091975;-0,092039;0
279778;56,0543;2,93935;-99,3342;3,20046;3,20043;-97,6897;335205;-0,091885;-0,091949;0
279779;56,0543;2,9393;-99,2769;3,2005;3,20047;-97,634;335206;-0,091796;-0,09186;0
279780;56,0543;2,93925;-99,2196;3,20054;3,20051;-97,5783;335207;-0,091707;-0,09177;0
279781;56,0543;2,9392;-99,1623;3,20058;3,20055;-97,5226;335208;-0,091618;-0,091681;0
279782;56,0543;2,93914;-99,105;3,20062;3,20059;-97,4669;335209;-0,09153;-0,091592;0
279783;56,0543;2,93909;-99,0477;3,20066;3,20063;-97,4112;335210;-0,091442;-0,091504;0
279784;56,0543;2,93904;-98,9904;3,2007;3,20067;-97,3555;335211;-0,091354;-0,091416;0
279785;56,0543;2,93899;-98,9331;3,20074;3,20071;-97,2998;335212;-0,091267;-0,091329;0
279786;56,0543;2,93894;-98,8758;3,20078;3,20075;-97,2441;335213;-0,09118;-0,091241;0
279787;56,0543;2,93889;-98,8186;3,20082;3,20079;-97,1884;335214;-0,091093;-0,091155;0
279788;56,0543;2,93884;-98,7615;3,20086;3,20083;-97,1329;335215;-0,091007;-0,091068;0
279789;56,0543;2,93879;-98,705;3,2009;3,20088;-97,0779;335216;-0,090921;-0,090982;0
279790;56,0543;2,93874;-98,6485;3,20095;3,20092;-97,023;335217;-0,090836;-0,090896;0
279791;56,0543;2,93869;-98,592;3,20099;3,20096;-96,9681;335218;-0,09075;-0,090811;0
279792;56,0543;2,93864;-98,5355;3,20103;3,201;-96,9131;335219;-0,090666;-0,090726;0
279793;56,0543;2,93859;-98,4791;3,20107;3,20104;-96,8582;335220;-0,090581;-0,090641;0
279794;56,0543;2,93854;-98,4226;3,20111;3,20108;-96,8033;335221;-0,090497;-0,090557;0
279795;56,0543;2,93848;-98,3662;3,20115;3,20112;-96,7483;335222;-0,090414;-0,090473;0
279796;56,0543;2,93843;-98,3097;3,20119;3,20116;-96,6934;335223;-0,09033;-0,090389;0
279797;56,0543;2,93838;-98,2533;3,20124;3,20121;-96,6385;335224;-0,090247;-0,090306;0
279798;56,0543;2,93833;-98,1969;3,20128;3,20125;-96,5835;335225;-0,090165;-0,090223;0
279799;56,0543;2,93828;-98,1404;3,20132;3,20129;-96,5286;335226;-0,090082;-0,090141;0
279800;56,0542;2,93823;-98,084;3,20136;3,20133;-96,4737;335227;-0,09;-0,090059;0
279801;56,0542;2,93818;-98,0276;3,2014;3,20137;-96,4187;335228;-0,089919;-0,089977;0
279802;56,0542;2,93813;-97,9712;3,20145;3,20142;-96,3638;335229;-0,089838;-0,089895;0
279803;56,0542;2,93808;-97,9148;3,20149;3,20146;-96,3089;335230;-0,089757;-0,089814;0
279804;56,0542;2,93803;-97,8582;3,20153;3,2015;-96,254;335231;-0,089662;-0,089733;0
279805;56,0542;2,93798;-97,801;3,20157;3,20154;-96,1998;335232;-0,089493;-0,089613;0
279806;56,0542;2,93792;-97,7438;3,20161;3,20158;-96,1456;335233;-0,089323;-0,089443;0
279807;56,0542;2,93787;-97,6865;3,20165;3,20162;-96,0915;335234;-0,089153;-0,089274;0
279808;56,0542;2,93782;-97,6293;3,20169;3,20166;-96,0373;335235;-0,088984;-0,089104;0
279809;56,0542;2,93777;-97,5726;3,20173;3,2017;-95,9837;335236;-0,088814;-0,088934;0
279810;56,0542;2,93772;-97,5162;3,20177;3,20174;-95,9303;335237;-0,088644;-0,088765;0
279811;56,0542;2,93767;-97,4597;3,20182;3,20179;-95,8769;335238;-0,088474;-0,088595;0
279812;56,0542;2,93762;-97,4032;3,20186;3,20183;-95,8235;335239;-0,088304;-0,088425;0
279813;56,0542;2,93757;-97,3468;3,2019;3,20187;-95,7701;335240;-0,088135;-0,088255;0
279814;56,0542;2,93752;-97,2911;3,20195;3,20192;-95,7175;335241;-0,087965;-0,088085;0
279815;56,0542;2,93747;-97,2354;3,20199;3,20196;-95,6648;335242;-0,087795;-0,087915;0
279816;56,0542;2,93741;-97,1797;3,20204;3,202;-95,6122;335243;-0,087625;-0,087746;0
279817;56,0542;2,93736;-97,124;3,20208;3,20205;-95,5596;335244;-0,087455;-0,087576;0
279818;56,0542;2,93731;-97,0685;3,20213;3,2021;-95,5071;335245;-0,087286;-0,087406;0
279819;56,0542;2,93726;-97,0136;3,20218;3,20214;-95,4552;335246;-0,087116;-0,087237;0
279820;56,0542;2,93721;-96,9586;3,20222;3,20219;-95,4033;335247;-0,086947;-0,087067;0
279821;56,0542;2,93716;-96,9037;3,20227;3,20224;-95,3514;335248;-0,086778;-0,086898;0
279822;56,0542;2,93711;-96,8488;3,20232;3,20228;-95,2996;335249;-0,086609;-0,086729;0
279823;56,0542;2,93706;-96,7939;3,20237;3,20233;-95,2477;335250;-0,08644;-0,08656;0
279824;56,0542;2,93701;-96,7398;3,20241;3,20238;-95,1966;335251;-0,086272;-0,086391;0
279825;56,0542;2,93696;-96,6856;3,20246;3,20243;-95,1455;335252;-0,086103;-0,086223;0
279826;56,0542;2,9369;-96,6315;3,20251;3,20248;-95,0944;335253;-0,085935;-0,086054;0
279827;56,0541;2,93685;-96,5773;3,20257;3,20253;-95,0433;335254;-0,085767;-0,085886;0
279828;56,0541;2,9368;-96,5232;3,20262;3,20258;-94,9921;335255;-0,085599;-0,085718;0
279829;56,0541;2,93675;-96,4695;3,20267;3,20263;-94,9415;335256;-0,085432;-0,085551;0
279830;56,0541;2,9367;-96,4161;3,20272;3,20268;-94,8911;335257;-0,085264;-0,085383;0
279831;56,0541;2,93665;-96,3628;3,20277;3,20273;-94,8408;335258;-0,085097;-0,085216;0
279832;56,0541;2,9366;-96,3094;3,20282;3,20279;-94,7904;335259;-0,084931;-0,085049;0
279833;56,0541;2,93655;-96,256;3,20288;3,20284;-94,7401;335260;-0,084764;-0,084882;0
279834;56,0541;2,9365;-96,2027;3,20293;3,20289;-94,6897;335261;-0,084598;-0,084716;0
279835;56,0541;2,93644;-96,1499;3,20299;3,20295;-94,6399;335262;-0,084432;-0,08455;0
279836;56,0541;2,93639;-96,0974;3,20304;3,203;-94,5903;335263;-0,084267;-0,084385;0
279837;56,0541;2,93634;-96,0448;3,2031;3,20306;-94,5408;335264;-0,084102;-0,084219;0
279838;56,0541;2,93629;-95,9922;3,20315;3,20311;-94,4912;335265;-0,083937;-0,084054;0
279839;56,0541;2,93624;-95,9397;3,20321;3,20317;-94,4416;335266;-0,083773;-0,08389;0
279840;56,0541;2,93619;-95,8871;3,20327;3,20323;-94,392;335267;-0,083609;-0,083725;0
279841;56,0541;2,93614;-95,835;3,20332;3,20328;-94,3428;335268;-0,083445;-0,083561;0
279842;56,0541;2,93609;-95,7833;3,20338;3,20334;-94,294;335269;-0,083282;-0,083398;0
279843;56,0541;2,93604;-95,7315;3,20344;3,2034;-94,2452;335270;-0,083119;-0,083235;0
279844;56,0541;2,93598;-95,6797;3,2035;3,20346;-94,1964;335271;-0,082956;-0,083072;0
279845;56,0541;2,93593;-95,628;3,20356;3,20352;-94,1475;335272;-0,082794;-0,082909;0
279846;56,0541;2,93588;-95,5762;3,20362;3,20358;-94,0987;335273;-0,082632;-0,082747;0
279847;56,0541;2,93583;-95,5245;3,20368;3,20364;-94,0499;335274;-0,082471;-0,082586;0
279848;56,0541;2,93578;-95,4736;3,20374;3,2037;-94,0019;335275;-0,08231;-0,082424;0
279849;56,0541;2,93573;-95,4226;3,2038;3,20376;-93,9538;335276;-0,08215;-0,082264;0
279850;56,0541;2,93568;-95,3717;3,20386;3,20382;-93,9057;335277;-0,08199;-0,082103;0
279851;56,0541;2,93563;-95,3207;3,20393;3,20388;-93,8577;335278;-0,08183;-0,081943;0
279852;56,0541;2,93557;-95,2698;3,20399;3,20394;-93,8096;335279;-0,081671;-0,081784;0
279853;56,0541;2,93552;-95,2188;3,20405;3,20401;-93,7615;335280;-0,081512;-0,081625;0
279854;56,0541;2,93547;-95,168;3,20411;3,20407;-93,7135;335281;-0,081353;-0,081466;0
279855;56,0541;2,93542;-95,1178;3,20418;3,20413;-93,6662;335282;-0,081196;-0,081308;0
279856;56,0541;2,93537;-95,0677;3,20424;3,2042;-93,6142;335283;-0,081038;-0,08115;0
279857;56,0541;2,93532;-95,0176;3,20431;3,20426;-93,5716;335284;-0,080881;-0,080992;0
279858;56,0541;2,93527;-94,9674;3,20437;3,20432;-93,5196;335285;-0,080725;-0,080836;0
279859;56,0541;2,93522;-94,9173;3,20444;3,20439;-93,477;335286;-0,080569;-0,080679;0
279860;56,0541;2,93516;-94,8672;3,2045;3,20446;-93,4297;335287;-0,080413;-0,080523;0
279861;56,0541;2,93511;-94,8171;3,20457;3,20452;-93,3777;335288;-0,080258;-0,080368;0
279862;56,0541;2,93506;-94,7676;3,20463;3,20459;-93,3357;335289;-0,080103;-0,080213;0
279863;56,054;2,93501;-94,7182;3,2047;3,20465;-93,2845;335290;-0,079933;-0,080058;0
279864;56,054;2,93496;-94,6689;3,20477;3,20472;-93,238;335291;-0,07978;-0,079904;0
279865;56,054;2,93491;-94,6196;3,20484;3,20479;-93,1914;335292;-0,079626;-0,079751;0
279866;56,054;2,93486;-94,5703;3,20491;3,20485;-93,1449;335293;-0,079474;-0,079597;0
279867;56,054;2,93481;-94,521;3,20498;3,20492;-93,0984;335294;-0,079321;-0,079445;0
279868;56,054;2,93475;-94,4718;3,20505;3,20499;-93,0518;335295;-0,07917;-0,079293;0
279869;56,054;2,9347;-94,4225;3,20512;3,20506;-93,0053;335296;-0,079018;-0,079141;0
279870;56,054;2,93465;-94,3691;3,20518;3,20513;-92,9595;335297;-0,078868;-0,07899;0
279871;56,054;2,9346;-94,3206;3,20525;3,2052;-92,9138;335298;-0,078717;-0,078839;0
279872;56,054;2,93455;-94,277;3,20532;3,20527;-92,868;335299;-0,078567;-0,078689;0
279873;56,054;2,9345;-94,2236;3,20539;3,20534;-92,8222;335300;-0,078418;-0,078539;0
279874;56,054;2,93444;-94,1752;3,20546;3,20541;-92,7764;335301;-0,078269;-0,07839;0
279875;56,054;2,93439;-94,1267;3,20553;3,20548;-92,7307;335302;-0,078121;-0,078241;0
279876;56,054;2,93434;-94,0783;3,2056;3,20555;-92,6849;335303;-0,077973;-0,078093;0
279877;56,054;2,93429;-94,0298;3,20568;3,20562;-92,6391;335304;-0,077826;-0,077945;0
279878;56,054;2,93424;-93,982;3,20575;3,20569;-92,594;335305;-0,077679;-0,077798;0
279879;56,054;2,93418;-93,9344;3,20582;3,20576;-92,5489;335306;-0,077533;-0,077651;0
279880;56,054;2,93413;-93,8867;3,20589;3,20583;-92,5039;335307;-0,077387;-0,077505;0
279881;56,054;2,93408;-93,8391;3,20596;3,2059;-92,4589;335308;-0,077241;-0,077359;0
279882;56,054;2,93403;-93,7914;3,20604;3,20598;-92,4139;335309;-0,077096;-0,077214;0
279883;56,054;2,93398;-93,7438;3,20611;3,20605;-92,3689;335310;-0,076952;-0,077069;0
279884;56,054;2,93393;-93,6962;3,20618;3,20612;-92,3239;335311;-0,076808;-0,076925;0
279885;56,054;2,93388;-93,6486;3,20625;3,20619;-92,2789;335312;-0,076665;-0,076781;0
279886;56,054;2,93382;-93,6011;3,20633;3,20627;-92,2339;335313;-0,076522;-0,076638;0
279887;56,054;2,93377;-93,5542;3,2064;3,20634;-92,1897;335314;-0,07638;-0,076495;0
279888;56,054;2,93372;-93,5074;3,20647;3,20641;-92,1454;335315;-0,076238;-0,076353;0
279889;56,054;2,93367;-93,4606;3,20655;3,20649;-92,1012;335316;-0,076097;-0,076211;0
279890;56,054;2,93362;-93,4138;3,20662;3,20656;-92,0569;335317;-0,075956;-0,07607;0
279891;56,054;2,93357;-93,367;3,20669;3,20663;-92,0127;335318;-0,075816;-0,075929;0
279892;56,054;2,93352;-93,3203;3,20677;3,20671;-91,9684;335319;-0,075676;-0,075789;0
279893;56,054;2,93347;-93,2735;3,20684;3,20678;-91,9242;335320;-0,075537;-0,075649;0
279894;56,054;2,93341;-93,2267;3,20692;3,20686;-91,8799;335321;-0,075398;-0,07551;0
279895;56,054;2,93336;-93,18;3,20699;3,20693;-91,8357;335322;-0,075259;-0,075371;0
279896;56,054;2,93331;-93,1339;3,20707;3,20701;-91,7921;335323;-0,075122;-0,075233;0
279897;56,054;2,93326;-93,0879;3,20714;3,20708;-91,7486;335324;-0,074984;-0,075096;0
279898;56,054;2,93321;-93,042;3,20722;3,20716;-91,7051;335325;-0,074848;-0,074958;0
279899;56,054;2,93316;-92,996;3,20729;3,20723;-91,6616;335326;-0,074711;-0,074822;0
279900;56,054;2,93311;-92,9501;3,20737;3,20731;-91,6181;335327;-0,074576;-0,074686;0
279901;56,054;2,93305;-92,9041;3,20745;3,20738;-91,5746;335328;-0,07444;-0,07455;0
279902;56,054;2,933;-92,8582;3,20752;3,20746;-91,5311;335329;-0,074305;-0,074415;0
279903;56,054;2,93295;-92,8123;3,2076;3,20754;-91,4876;335330;-0,074171;-0,07428;0
279904;56,054;2,9329;-92,7664;3,20768;3,20761;-91,4442;335331;-0,074038;-0,074146;0
279905;56,054;2,93285;-92,7206;3,20775;3,20769;-91,4007;335332;-0,073904;-0,074012;0
279906;56,054;2,9328;-92,6754;3,20783;3,20777;-91,358;335333;-0,073771;-0,073879;0
279907;56,054;2,93275;-92,6303;3,20791;3,20785;-91,3153;335334;-0,073639;-0,073746;0
279908;56,054;2,93269;-92,5852;3,20799;3,20792;-91,2726;335335;-0,073507;-0,073614;0
279909;56,054;2,93264;-92,5401;3,20806;3,208;-91,2298;335336;-0,073376;-0,073482;0
279910;56,054;2,93259;-92,495;3,20814;3,20808;-91,1871;335337;-0,073245;-0,073351;0
279911;56,054;2,93254;-92,4499;3,20822;3,20816;-91,1444;335338;-0,073115;-0,07322;0
279912;56,054;2,93249;-92,4049;3,2083;3,20824;-91,1017;335339;-0,072985;-0,07309;0
279913;56,054;2,93244;-92,3598;3,20838;3,20832;-91,0589;335340;-0,072856;-0,07296;0
279914;56,054;2,93238;-92,3147;3,20846;3,2084;-91,0162;335341;-0,072727;-0,072831;0
279915;56,054;2,93233;-92,2697;3,20854;3,20848;-90,9735;335342;-0,072599;-0,072703;0
279916;56,054;2,93228;-92,2253;3,20862;3,20856;-90,9314;335343;-0,072471;-0,072574;0
279917;56,054;2,93223;-92,181;3,2087;3,20864;-90,8894;335344;-0,072343;-0,072447;0
279918;56,054;2,93218;-92,1367;3,20878;3,20872;-90,8475;335345;-0,072217;-0,072319;0
279919;56,054;2,93213;-92,0925;3,20886;3,2088;-90,8055;335346;-0,07209;-0,072193;0
279920;56,054;2,93208;-92,0482;3,20894;3,20888;-90,7635;335347;-0,071964;-0,072066;0
279921;56,054;2,93202;-92,004;3,20903;3,20896;-90,7216;335348;-0,071839;-0,07194;0
279922;56,0539;2,93197;-91,9598;3,20911;3,20904;-90,6796;335349;-0,071714;-0,071815;0
279923;56,0539;2,93192;-91,9156;3,20919;3,20912;-90,6376;335350;-0,071589;-0,07169;0
279924;56,0539;2,93187;-91,8714;3,20927;3,2092;-90,5957;335351;-0,071465;-0,071566;0
279925;56,0539;2,93182;-91,8272;3,20935;3,20929;-90,5537;335352;-0,071342;-0,071442;0
279926;56,0539;2,93177;-91,783;3,20943;3,20937;-90,5118;335353;-0,071219;-0,071318;0
279927;56,0539;2,93172;-91,7395;3,20952;3,20945;-90,4705;335354;-0,071096;-0,071195;0
279928;56,0539;2,93166;-91,6961;3,2096;3,20953;-90,4293;335355;-0,070974;-0,071073;0
279929;56,0539;2,93161;-91,6527;3,20968;3,20962;-90,3881;335356;-0,070852;-0,070951;0
279930;56,0539;2,93156;-91,6093;3,20976;3,2097;-90,3469;335357;-0,070731;-0,070829;0
279931;56,0539;2,93151;-91,5659;3,20985;3,20978;-90,3057;335358;-0,070611;-0,070708;0
279932;56,0539;2,93146;-91,5225;3,20993;3,20986;-90,2645;335359;-0,07049;-0,070588;0
279933;56,0539;2,93141;-91,4791;3,21002;3,20995;-90,2233;335360;-0,070371;-0,070468;0
279934;56,0539;2,93136;-91,4358;3,2101;3,21003;-90,1821;335361;-0,070251;-0,070348;0
279935;56,0539;2,9313;-91,3924;3,21018;3,21012;-90,1409;335362;-0,070132;-0,070229;0
279936;56,0539;2,93125;-91,3491;3,21027;3,2102;-90,0997;335363;-0,070014;-0,07011;0
279937;56,0539;2,9312;-91,3057;3,21035;3,21028;-90,0585;335364;-0,069896;-0,069992;0
279938;56,0539;2,93115;-91,2627;3,21044;3,21037;-90,0176;335365;-0,069779;-0,069874;0
279939;56,0539;2,9311;-91,2202;3,21052;3,21045;-89,9772;335366;-0,069662;-0,069756;0
279940;56,0539;2,93105;-91,1776;3,2106;3,21054;-89,9367;335367;-0,069545;-0,069639;0
279941;56,0539;2,93099;-91,1351;3,21069;3,21062;-89,8963;335368;-0,069429;-0,069523;0
279942;56,0539;2,93094;-91,0925;3,21077;3,21071;-89,8559;335369;-0,069313;-0,069407;0
279943;56,0539;2,93089;-91,05;3,21086;3,21079;-89,8154;335370;-0,069198;-0,069292;0
279944;56,0539;2,93084;-91,0075;3,21094;3,21088;-89,775;335371;-0,069084;-0,069176;0
